adult,fallback_only,500,123,500,success,,True,schema_independent_fallback,True,fallback_only_baseline,baseline,500,1.0,500,0,0,0.0,0.025082111358642578,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,1.0,,,False,none,fallback_only,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,500,500,0,0.0,0,0,,,success,500,0.19272089004516602,0.0,0.5,0.6072701354240913,0.7330440322658576,0.874468288020869,True,,0.04251905334937826,0.5003356599856363,0.5459772281182576,0.04251905334937826,0.564751082074713,0.07001670404833063,0.12,0.03566666666666667,0.0020000000000000018,0.0020000000000000018,0.08098832248101046,,0.05966374728691928,0.12,0.03566666666666667,0.21699021599447202,0.13963352204340868,0.17831186901894036,0,0.04678074388739451,0.9761904761904763,0.8942224025270135,True,,0.25806451612903225,0.22012578616352202,0.03793872996551023,0.03793872996551023,0.20527056036716262,0.20527056036716262,0.19669498861107407,0.19669498861107407,0.1673318304016524,0.15875625864556384,0.012787342071533203,0.1356496810913086,500,0.3454091548919678,0.3454091548919678,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult,ctgan,500,2025,500,success,,True,ctgan,False,,,0,0.0,0,500,0,0.0,0.029902935028076172,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2500.0,2459.0,0.9836,41.0,0.0,0.0,,True,schema_normalization,0.9836,1.0,,False,ctgan,ctgan_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2459,500,0,0.0,0,0,,,success,500,6.9792070388793945,0.0,0.5,0.5998522531396208,0.726264807301128,0.8693637897786333,True,,0.0040683482506102524,0.48888887975384976,0.24552716863228818,0.0040683482506102524,0.5957839048890106,0.0067822505113826915,0.31466666666666665,0.081,0.02800000000000001,0.02800000000000001,0.08965168035985366,,0.1283295867566301,0.31466666666666665,0.081,0.4082774380732514,0.1856027875502824,0.2969401128117669,0,0.1049898421846518,1.0,0.8269697485758072,True,,0.1861198738170347,0.2786885245901639,-0.0925686507731292,0.0925686507731292,0.2145236508994004,0.2145236508994004,0.19669498861107407,0.19669498861107407,0.1219550001262712,0.10412633783794487,0.01101994514465332,0.12337183952331543,500,7.118638038635254,7.118638038635254,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult,ctgan_strong,500,2025,500,success,,True,ctgan_strong,False,,,0,0.0,0,500,0,0.0,0.029941082000732422,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,300.0,2500.0,2484.0,0.9936,16.0,0.0,0.0,,True,schema_normalization,0.9936,1.0,,False,ctgan_strong,ctgan_strong_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2484,500,0,0.0,0,0,,,success,500,11.917694807052612,0.0,0.5,0.5998522531396208,0.726264807301128,0.8693637897786333,True,,0.08763977032336054,0.4681862951814467,0.4403952610565103,0.08763977032336054,0.5122124828162602,0.1461022607894775,0.22399999999999998,0.052,0.06200000000000003,0.06200000000000003,0.10115752696311972,,0.10978938174077993,0.22399999999999998,0.052,0.2950209135308804,0.16657610767940212,0.23079851060514125,0,0.06607960944242733,1.0,0.9614307428462282,True,,0.2994350282485876,0.3356164383561644,-0.036181410107576806,0.036181410107576806,0.2145236508994004,0.2145236508994004,0.19669498861107407,0.19669498861107407,0.1783422407918236,0.16051357850349726,0.010927200317382812,0.12202000617980957,500,12.055177927017212,12.055177927017212,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult,direct_icl,500,2025,500,success,,True,llm_direct_rows,True,insufficient_valid_direct_icl_rows,validation_refill,220,0.44,220,280,220,0.44,0.26731014251708984,24,24,0,llama3.2:3b,0.5,0.9,2200.0,,,,,,,,,,,,280.0,518.0,0.5405405405405406,280.0,0.56,0.5053777374627446,0.1966941254699472,0.0,0.0,,,,,,,,,,,,,,False,direct_icl_primary_valid,direct_icl_repair_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,280,500,220,0.44,220,1,direct_icl_refill,direct_icl_repair_fallback,success,500,690.3228659629822,0.0,0.5,0.5998522531396208,0.726264807301128,0.8693637897786333,True,,0.5519044062733384,0.7084316650025436,0.7801934615774773,0.5519044062733384,0.047947846866282395,0.9200672388653642,0.124,0.12400000000000001,0.22199999999999998,0.22199999999999998,0.04893958724193593,,0.12973489681048397,0.124,0.12400000000000001,0.16393155143462704,0.18187895779645433,0.17290525461554068,0,0.0302645979453605,0.9666666666666667,0.9618706072760274,True,,0.49221183800623053,0.4301675977653631,0.06204424024086741,0.06204424024086741,0.2145236508994004,0.2145236508994004,0.19669498861107407,0.19669498861107407,0.152479410658533,0.13465074837020666,0.017918109893798828,0.19526910781860352,500,690.5404260158539,690.5404260158539,500,True,True,True,True,True,True,True,True,280.0,280.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5998522531396208,0.726264807301128,0.8693637897786333,True,,0.6753298669654415,0.769609879300274,0.5053777374627446,0.09447451567687615,0.8425036912299696,0.1589047619047619,0.20742857142857143,0.377,0.377,0.043443168546455385,,0.1589047619047619,0.20742857142857143,0.19997344510899762,0.2449091005654149,0.22244127283720627,0.0,0.03225897751062779,0.9055555555555556,0.9107006835815268,True,,0.6666666666666666,0.5596330275229358,0.10703363914373087,0.10703363914373087,0.2145236508994004,0.2145236508994004,0.19669498861107407,0.19669498861107407,0.10749001175566952,0.0896613494673432,0.01783609390258789,0.18956899642944336,
adult,code_llm,500,2025,500,success,,True,llm_generated_code,False,,,0,0.0,0,500,0,0.0,0.030413150787353516,1,1,0,llama3.2:3b,0.1,0.9,1800.0,code_llm_v2_scaffolded,Code-LLM-v2,True,True,True,True,False,False,,,500.0,500.0,500.0,1.0,,,,,,,,,,,,,,,,,,,data/generated_code/code_llm_adult_500_seed2025.py,False,code_llm_sampler,code_llm_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,500,500,0,0.0,0,0,,,success,500,18.84698486328125,0.0,0.5,0.5998522531396208,0.726264807301128,0.8693637897786333,True,,0.10026585643752374,0.5132242761444188,0.5501475702327807,0.10026585643752374,0.49958639670209704,0.1671509207687947,0.14333333333333334,0.03366666666666668,0.0020000000000000018,0.0020000000000000018,0.08864760449428226,,0.06691190112357057,0.14333333333333334,0.03366666666666668,0.23542583695569286,0.14870937237855564,0.19206760466712425,0,0.049690874877606865,1.0,0.9110624871511698,True,,0.24853801169590642,0.25316455696202533,-0.004626545266118914,0.004626545266118914,0.2145236508994004,0.2145236508994004,0.19669498861107407,0.19669498861107407,0.20989710563328148,0.19206844334495515,0.015494108200073242,0.17037701606750488,500,19.039961099624634,19.039961099624634,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
adult,fallback_only,500,2025,500,success,,True,schema_independent_fallback,True,fallback_only_baseline,baseline,500,1.0,500,0,1,0.002,0.06522893905639648,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,1.0,,,False,none,fallback_only,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,499,500,1,0.002,1,1,fallback_only_refill,fallback_only,success,500,0.3091139793395996,0.0,0.5,0.5998522531396208,0.726264807301128,0.8693637897786333,True,,0.04822908816880181,0.4919102623226267,0.44770142318569056,0.04822908816880181,0.551623164970819,0.08040161209092946,0.13266666666666668,0.039,0.0040000000000000036,0.0040000000000000036,0.09553163569354942,,0.06779957559005403,0.13266666666666668,0.039,0.26141502130275,0.1522271634585094,0.2068210923806297,0,0.057719724956150076,1.0,0.9004866495619265,True,,0.25,0.23076923076923078,0.019230769230769218,0.019230769230769218,0.2145236508994004,0.2145236508994004,0.19669498861107407,0.19669498861107407,0.19529288166863118,0.17746421938030485,0.016923904418945312,0.1914210319519043,500,0.52394700050354,0.52394700050354,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pima,ctgan,100,42,500,success,,True,ctgan,False,,,0,0.0,0,500,0,0.0,0.03040599822998047,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2500.0,2500.0,1.0,0.0,0.0,0.0,,True,schema_normalization,1.0,1.0,,False,ctgan,ctgan_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2500,500,0,0.0,0,0,,,success,500,2.012437105178833,0.0,0.5,0.4842105263157895,0.6229629629629629,0.7255555555555555,True,,0.49635036496350365,0.5698148148148148,0.5887037037037037,0.49635036496350365,-0.012139838647714174,1.025071405902888,0.33925,,0.15000000000000002,0.15000000000000002,0.1626395045317312,,0.21729650151057708,0.33925,,0.3708901098901099,,0.3708901098901099,0,0.10436217271022331,,0.7634789307189445,False,no_protected_attribute,,,,,,,,,,,0.012586116790771484,0.06522798538208008,500,2.091642141342163,2.091642141342163,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pima,ctgan_strong,100,42,500,success,,True,ctgan_strong,False,,,0,0.0,0,500,0,0.0,0.029416322708129883,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,300.0,2500.0,2500.0,1.0,0.0,0.0,0.0,,True,schema_normalization,1.0,1.0,,False,ctgan_strong,ctgan_strong_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2500,500,0,0.0,0,0,,,success,500,9.8414888381958,0.0,0.5,0.4842105263157895,0.6229629629629629,0.7255555555555555,True,,0.13114754098360656,0.5220370370370371,0.5796296296296296,0.13114754098360656,0.35306298533218294,0.270848182466144,0.28,,0.092,0.092,0.16839072454867013,,0.18013024151622337,0.28,,0.3026972368765538,,0.3026972368765538,0,0.06709964785281589,,0.8308837444392558,False,no_protected_attribute,,,,,,,,,,,0.011626005172729492,0.06015300750732422,500,9.914025068283081,9.914025068283081,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pima,direct_icl,100,42,500,success,,True,llm_direct_rows,False,,,0,0.0,0,500,0,0.0,0.04568004608154297,24,24,0,llama3.2:3b,0.5,0.9,2200.0,,,,,,,,,,,,500.0,506.0,0.9881422924901185,500.0,1.0,0.5306122448979592,0.14756558247835208,0.0,0.0,,,,,,,,,,,,,,False,direct_icl_primary_valid,direct_icl_repair_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,501,500,0,0.0,0,0,,,success,500,494.58521127700806,0.0,0.5,0.4842105263157895,0.6229629629629629,0.7255555555555555,True,,0.5306122448979592,0.6507407407407407,0.7168518518518519,0.5306122448979592,-0.04640171858216974,1.095829636202307,0.244,,0.11200000000000002,0.11200000000000002,0.08669674743505622,,0.14756558247835208,0.244,,0.25724591393736373,,0.25724591393736373,0,0.057782137960581806,,0.6798283135580887,False,no_protected_attribute,,,,,,,,,,,0.022416114807128906,0.11638307571411133,500,494.72484612464905,494.72484612464905,500,True,True,True,True,True,True,True,True,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.4842105263157895,0.6229629629629629,0.7255555555555555,True,,0.6507407407407407,0.7168518518518519,0.5306122448979592,-0.04640171858216974,1.095829636202307,0.244,,0.11200000000000002,0.11200000000000002,0.08669674743505622,,0.244,,0.25724591393736373,,0.25724591393736373,0.0,0.057782137960581806,,0.6798283135580887,False,no_protected_attribute,,,,,,,,,,,0.02236795425415039,0.10953426361083984,
pima,code_llm,100,42,500,success,,True,llm_generated_code,False,,,0,0.0,0,500,0,0.0,0.036759138107299805,1,1,0,llama3.2:3b,0.1,0.9,1800.0,code_llm_v2_scaffolded,Code-LLM-v2,True,True,True,True,False,False,,,500.0,500.0,500.0,1.0,,,,,,,,,,,,,,,,,,,data/generated_code/code_llm_pima_100_seed42.py,False,code_llm_sampler,code_llm_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,500,500,0,0.0,0,0,,,success,500,16.717101097106934,0.0,0.5,0.4842105263157895,0.6229629629629629,0.7255555555555555,True,,0.06779661016949153,0.5035185185185185,0.4035185185185185,0.06779661016949153,0.41641391614629797,0.1400147383935151,0.122,,0.013999999999999985,0.013999999999999985,0.17951765044577833,,0.10517255014859277,0.122,,0.19990339103667418,,0.19990339103667418,0,0.03764515899204331,,0.8993952101030251,False,no_protected_attribute,,,,,,,,,,,0.02021193504333496,0.10218214988708496,500,16.840968370437622,16.840968370437622,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pima,fallback_only,100,42,500,success,,True,schema_independent_fallback,True,fallback_only_baseline,baseline,500,1.0,500,0,0,0.0,0.04256296157836914,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,1.0,,,False,none,fallback_only,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,500,500,0,0.0,0,0,,,success,500,1.517214059829712,0.0,0.5,0.4842105263157895,0.6229629629629629,0.7255555555555555,True,,0.5,0.6264814814814815,0.7544444444444445,0.5,-0.01578947368421052,1.0326086956521738,0.10525000000000001,,0.027999999999999997,0.027999999999999997,0.16719992943066497,,0.10014997647688832,0.10525000000000001,,0.11856691147764636,,0.11856691147764636,0,0.008104303223485407,,0.9307134540878937,False,no_protected_attribute,,,,,,,,,,,0.02073192596435547,0.10486412048339844,500,1.6441571712493896,1.6441571712493896,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pima,ctgan,100,123,500,success,,True,ctgan,False,,,0,0.0,0,500,0,0.0,0.03130698204040527,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2500.0,2500.0,1.0,0.0,0.0,0.0,,True,schema_normalization,1.0,1.0,,False,ctgan,ctgan_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2500,500,0,0.0,0,0,,,success,500,2.0038139820098877,0.0,0.5,0.5,0.6264814814814815,0.7257407407407408,True,,0.48695652173913045,0.5942592592592593,0.5868518518518518,0.48695652173913045,0.013043478260869545,0.9739130434782609,0.3015,,0.11200000000000002,0.11200000000000002,0.15320227957554056,,0.1889007598585135,0.3015,,0.32655157729507167,,0.32655157729507167,0,0.09210473464654637,,0.8850807785776509,False,no_protected_attribute,,,,,,,,,,,0.012560844421386719,0.06438207626342773,500,2.0820460319519043,2.0820460319519043,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pima,ctgan_strong,100,123,500,success,,True,ctgan_strong,False,,,0,0.0,0,500,0,0.0,0.029201030731201172,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,300.0,2500.0,2500.0,1.0,0.0,0.0,0.0,,True,schema_normalization,1.0,1.0,,False,ctgan_strong,ctgan_strong_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2500,500,0,0.0,0,0,,,success,500,9.98842191696167,0.0,0.5,0.5,0.6264814814814815,0.7257407407407408,True,,0.41237113402061853,0.5701851851851851,0.6688888888888889,0.41237113402061853,0.08762886597938147,0.8247422680412371,0.20350000000000001,,0.096,0.096,0.15732170096666204,,0.15227390032222068,0.20350000000000001,,0.2424171870366282,,0.2424171870366282,0,0.0532596402544358,,0.8769267599373948,False,no_protected_attribute,,,,,,,,,,,0.011610031127929688,0.059858083724975586,500,10.060642957687378,10.060642957687378,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pima,direct_icl,100,123,500,success,,True,llm_direct_rows,True,insufficient_valid_direct_icl_rows,validation_refill,1,0.002,1,499,1,0.002,0.04873394966125488,25,25,0,llama3.2:3b,0.5,0.9,2200.0,,,,,,,,,,,,499.0,510.0,0.9784313725490196,499.0,0.998,0.46153846153846156,0.14444116705389773,0.0,0.0,,,,,,,,,,,,,,False,direct_icl_primary_valid,direct_icl_repair_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,499,500,1,0.002,1,1,direct_icl_refill,direct_icl_repair_fallback,success,500,494.1170082092285,0.0,0.5,0.5,0.6264814814814815,0.7257407407407408,True,,0.4444444444444444,0.6051851851851852,0.7442592592592593,0.4444444444444444,0.05555555555555558,0.8888888888888888,0.23275,,0.10400000000000001,0.10400000000000001,0.09502828762654342,,0.14392609587551447,0.23275,,0.2438991625114973,,0.2438991625114973,0,0.04940322916589589,,0.7721831021952366,False,no_protected_attribute,,,,,,,,,,,0.01289820671081543,0.06764602661132812,500,494.1982877254486,494.1982877254486,500,True,True,True,True,True,True,True,True,499.0,499.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.6264814814814815,0.7257407407407408,True,,0.6144444444444445,0.7462962962962963,0.46153846153846156,0.038461538461538436,0.9230769230769231,0.23338927855711425,,0.10490981963927859,0.10490981963927859,0.09502440296530033,,0.23338927855711425,,0.2445864807080067,,0.2445864807080067,0.0,0.04946829113317418,,0.771686770103676,False,no_protected_attribute,,,,,,,,,,,0.01343536376953125,0.06856179237365723,
pima,code_llm,100,123,500,success,,True,llm_generated_code,False,,,0,0.0,0,500,0,0.0,0.03092503547668457,1,1,0,llama3.2:3b,0.1,0.9,1800.0,code_llm_v2_scaffolded,Code-LLM-v2,True,True,True,True,False,False,,,500.0,500.0,500.0,1.0,,,,,,,,,,,,,,,,,,,data/generated_code/code_llm_pima_100_seed123.py,False,code_llm_sampler,code_llm_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,500,500,0,0.0,0,0,,,success,500,15.759456872940063,0.0,0.5,0.5,0.6264814814814815,0.7257407407407408,True,,0.16129032258064516,0.5312962962962963,0.6475925925925927,0.16129032258064516,0.33870967741935487,0.3225806451612903,0.126,,0.0040000000000000036,0.0040000000000000036,0.14552297066260972,,0.0918409902208699,0.126,,0.2071312715026311,,0.2071312715026311,0,0.04198809383958825,,0.8868306731497402,False,no_protected_attribute,,,,,,,,,,,0.0164031982421875,0.08367013931274414,500,15.860689163208008,15.860689163208008,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pima,fallback_only,100,123,500,success,,True,schema_independent_fallback,True,fallback_only_baseline,baseline,500,1.0,500,0,0,0.0,0.03230905532836914,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,1.0,,,False,none,fallback_only,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,500,500,0,0.0,0,0,,,success,500,1.2764317989349365,0.0,0.5,0.5,0.6264814814814815,0.7257407407407408,True,,0.45161290322580644,0.6044444444444445,0.7348148148148147,0.45161290322580644,0.04838709677419356,0.9032258064516129,0.11,,0.008000000000000007,0.008000000000000007,0.15881611452969607,,0.09227203817656536,0.11,,0.13137677816709822,,0.13137677816709822,0,0.01703353376381686,,0.9069361070832718,False,no_protected_attribute,,,,,,,,,,,0.01592397689819336,0.07930183410644531,500,1.3725411891937256,1.3725411891937256,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pima,ctgan,100,2025,500,success,,True,ctgan,False,,,0,0.0,0,500,0,0.0,0.02899622917175293,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2500.0,2500.0,1.0,0.0,0.0,0.0,,True,schema_normalization,1.0,1.0,,False,ctgan,ctgan_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2500,500,0,0.0,0,0,,,success,500,1.814316749572754,0.0,0.5,0.4946236559139785,0.632962962962963,0.7281481481481482,True,,0.2608695652173913,0.5533333333333333,0.5942592592592593,0.2608695652173913,0.2337540906965872,0.5274102079395084,0.28975,,0.08600000000000005,0.08600000000000005,0.1700060948479613,,0.1819186982826538,0.28975,,0.3159189032224851,,0.3159189032224851,0,0.08301470339464606,,0.7940297223956305,False,no_protected_attribute,,,,,,,,,,,0.011652231216430664,0.05983877182006836,500,1.8868789672851562,1.8868789672851562,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
